detID,e,z,Ex,rdtID,de,e,rdte,tde,te,trdte,coinTime,thetaCM,target
14,3.71573,-177.925,9.58215,5,2707.87,nan,nan,3060.2,nan,nan,13.2805,28.281,0
28,6.55709,-245.664,5.48479,7,2153.12,1209.26,2875.83,2150.46,1207.72,2912.38,32.0296,34.0191,0
14,5.36857,-217.264,7.20025,5,1742.33,1014.3,2630.3,1964.2,1007.3,2509.86,16.0073,32.0342,0
4,8.88493,-174.436,4.27595,7,2174.43,nan,nan,2170.24,nan,nan,-3.93259,40.3678,0
4,3.32921,-215.208,9.34365,1,1139.86,3264.87,3767.71,1152.75,3251.14,3772.98,7.70536,25.7727,0
12,3.52628,-305.348,7.59574,1,1544.27,1755,2852.84,1550.12,1748.92,2825.97,5.45662,23.6164,0
11,2.07176,-383.021,7.68318,5,1940.83,1072.78,2835.89,2194.59,1061.05,2762.42,-16.0076,13.0357,0
24,1.14705,-186.533,12.0545,7,1627.35,2598.79,3643.61,1624.51,2594.77,3650.46,21.7397,14.9211,0
7,6.45372,-296.669,4.72428,3,1212.85,1874.04,2856.87,755.775,1902.85,2674.28,17.4425,32.3054,3
7,2.18433,-325.953,8.59283,7,2591.86,nan,nan,2592.02,nan,nan,25.483,16.5514,0
4,2.03242,-180.062,11.2776,1,1346.11,1987.29,2881.09,1344.02,1978.82,2846.36,16.7573,21.019,3
14,7.43804,-174.777,5.77431,7,2769.23,nan,nan,2770.84,nan,nan,1.63146,37.8135,0
6,2.13452,-381.728,7.64939,3,1028.21,2268.43,3043.31,640.725,2285.54,2931.21,-4.25365,13.5692,0
4,3.49764,-181.971,9.73842,1,1113.81,2299.63,2947.33,1118.93,2291.17,2921.16,7.17562,27.3931,3
4,4.25424,-195.322,8.7282,3,1578.44,nan,nan,987.816,nan,nan,2.79141,29.5324,0
6,2.53044,-380.463,7.29522,3,961.416,nan,nan,598.228,nan,nan,-33.5364,16.1651,0
24,1.12143,-183.005,12.1414,7,2413.84,nan,nan,2414.13,nan,nan,-13.0556,14.8358,0
22,2.16871,-294.778,9.15355,3,2088.17,nan,nan,1303.02,nan,nan,-20.9404,17.7424,0
4,1.01105,-190.498,12.1156,1,1410.39,1825.46,2800.36,1417.93,1816.57,2770.66,2.32318,13.5666,0
4,3.64207,-210.265,9.10568,1,1141.67,3162.76,3684.7,1142.57,3150.86,3678.3,7.3071,27.0662,0
23,4.66269,-243.678,7.48082,7,2100.57,1261.92,2875.92,2104.7,1260.73,2918.59,11.3182,29.3254,0
14,7.50793,-197.056,5.32348,3,932.292,3374.18,3940.94,573.497,3403.65,3940.06,-2.21716,37.3273,1
9,5.22153,-216.325,7.36861,3,2133.64,nan,nan,1331.77,nan,nan,-31.3279,31.6793,0
4,8.83298,-209.273,3.73917,1,1105.62,3500.09,3934.04,1113.51,3484.51,3939.37,25.0281,39.329,0
9,4.61599,-217.549,7.97479,3,1168.62,1921.2,2859.47,734.306,1937.04,2686.49,9.87268,29.9671,3
24,5.57859,-219.527,6.94405,7,1825.12,2593.4,3814.61,1832.66,2589.21,3824.1,37.7985,32.4996,0
6,4.24446,-380.676,5.56668,3,1117.22,2034.07,2914.11,698.728,2047.08,2757.97,-16.7388,23.5951,3
9,3.68593,-188.973,9.42424,1,768.6,3591.42,3730.71,771.6,3574.29,3723.26,-7.87859,27.8541,0
13,6.64292,-232.603,5.61779,3,964.752,3173.31,3791.24,600.741,3203.14,3773.72,6.08952,34.5786,2
4,1.44227,-174.001,11.9805,7,2263.07,nan,nan,2265.66,nan,nan,9.56723,17.6035,0
13,2.71915,-262.233,9.16175,5,2868.99,nan,nan,3244.99,nan,nan,1.83714,21.7306,0
3,3.04578,-267.788,8.73275,1,1368.9,2060.64,2960.65,1365.82,2045.55,2922.26,-0.560311,22.9686,3
14,1.50493,-199.841,11.4685,5,1628.27,2523.84,3746.69,1848.83,2509.38,3742.48,1.79379,17.1531,2
29,3.00104,-186.352,10.1758,1,1144.43,3180.18,3701.4,1142.77,3165.56,3691.08,-1.11953,25.3594,0
1,4.25568,-384.844,5.48355,1,1075.92,3457.3,3874.04,1079.32,3446.57,3877.55,-1.31895,23.4866,2
4,4.01174,-174.541,9.33369,1,1107.66,2289.07,2933.5,1109.64,2278.97,2902.75,-21.4555,29.3681,0
23,2.84286,-233.656,9.52696,7,2313.31,991.02,2824.22,2317.18,988.02,2866.97,35.0504,23.2267,0
13,4.15366,-269.491,7.5655,3,852.816,3457.73,3944.56,532.875,3459.76,3954.93,-7.31564,26.9729,1
24,5.17601,-213.859,7.45777,7,2008.89,2400.13,3806.17,2007.43,2397.31,3809.42,7.46779,31.6309,0
7,1.37672,-294.838,9.90987,3,2332.8,nan,nan,1461.36,nan,nan,-23.0189,12.0842,0
24,5.72243,-218.808,6.80717,7,2634.02,nan,nan,2640.59,nan,nan,-11.0142,32.8743,0
24,3.51162,-209.655,9.25068,5,1395.17,2314.27,3392.55,1571.78,2306.35,3315.74,25.9009,26.6181,0
11,8.39685,-355.049,1.7174,5,2251.93,nan,nan,2543.09,nan,nan,17.1563,34.489,0
9,7.38317,-192.374,5.53259,3,947.568,3239.86,3835.12,591.872,3271.38,3830.72,-3.80227,37.2186,2
23,5.93281,-268.331,5.74624,7,1740.34,2824.09,3944.3,1741.06,2820.89,3944.17,-4.97328,31.937,1
24,6.50609,-209.379,6.15454,7,2525.93,nan,nan,2526.63,nan,nan,0.0363559,34.9448,0
12,5.94031,-312.565,4.98506,1,2001,nan,nan,1994.4,nan,nan,-6.39205,30.6349,0
13,6.21465,-249.539,5.77399,3,945.936,3358.44,3939.07,588.787,3378.02,3930.14,-4.17174,33.1445,1
24,3.18165,-175.751,10.171,7,1831.77,2186.21,3458.57,1831.36,2183.82,3475.52,4.78961,26.3925,0
29,3.83677,-180.024,9.42115,3,1896.31,nan,nan,1188.07,nan,nan,-20.3447,28.6317,0
29,5.76736,-184.852,7.33824,7,2206.22,1191.8,2907.5,2203.82,1189.8,2942.76,35.294,33.9545,0
29,6.05263,-174.288,7.22176,7,2166.84,1218.38,2896.12,2166.87,1217.68,2934.98,7.20738,34.9237,0
13,5.70172,-247.756,6.33591,5,2336.05,nan,nan,2647.77,nan,nan,-1.02419,31.9818,0
28,2.82491,-264.376,9.01703,5,2229.95,nan,nan,2523.43,nan,nan,-13.0345,22.1334,0
29,6.27041,-204.981,6.47391,7,1843.41,2585.4,3823.76,1843.03,2584.5,3828.95,2.66794,34.5498,2
9,2.42,-206.807,10.4213,3,1152.49,1917.58,2841.92,724.444,1946.35,2685.96,-12.722,22.1568,3
7,2.01151,-293.881,9.32498,5,1937.36,nan,nan,2187.51,nan,nan,16.9224,16.8457,0
14,3.45743,-190.522,9.63376,1,1963.52,nan,nan,1963.89,nan,nan,-2.70001,26.9943,0
9,1.32055,-176.531,12.0582,3,1858.1,1071.02,2716.63,1164.86,1060.68,2258.52,-30.8022,16.6439,0
4,6.39218,-174.55,6.86471,1,1128.48,3348.78,3827.73,1133.57,3331.28,3825.23,6.61459,35.6789,2
7,2.86249,-326.271,7.91053,1,1697.01,2132.64,3291.78,1697.31,2122.93,3272.7,38.4458,20.0993,0
29,1.68351,-176.458,11.6946,1,1215.77,2900.76,3529.19,1217.53,2888.93,3518.04,25.5571,19.1079,0
1,4.50639,-382.99,5.25886,1,955.38,3578.47,3874.57,947.269,3563.4,3864.5,11.1847,24.3845,2
28,2.73094,-252.99,9.30891,7,2211.59,nan,nan,2221.15,nan,nan,29.3297,22.0966,0
13,3.45705,-239.618,8.79407,3,892.092,3235.34,3781.79,555.825,3244.24,3770.06,-20.8942,25.4956,0
14,1.40734,-180.562,11.9014,3,910.08,3247.27,3808.39,570.253,3271.48,3810.06,-11.1164,17.1376,2
1,2.42532,-391.989,7.19229,3,1677.82,1293.44,2754.08,1048.27,1301.51,2377.79,-25.516,14.9875,0
21,4.72916,-388.537,4.93533,5,2941.55,nan,nan,3322.57,nan,nan,-17.1104,24.9,0
22,6.71114,-310.705,4.21874,1,2266.53,nan,nan,2271.64,nan,nan,7.2208,32.4587,0
0,3.44993,-431.053,5.49988,1,683.895,3756.58,3797.29,681.244,3741.78,3789.38,-3.60523,18.5869,0
24,2.29885,-180.706,10.9942,1,2086.24,1411.53,3017.12,2090.16,1399.83,2989.63,-1.1208,22.3815,3
0,6.03888,-439.022,2.72464,3,1862.68,nan,nan,1159.8,nan,nan,2.47534,26.8906,0
7,3.00479,-313.206,7.99226,3,1081.61,2903.72,3655.48,675.384,2932.86,3585.92,-11.7966,21.2207,0
12,4.52386,-331.572,6.12226,5,1724.02,nan,nan,1942.72,nan,nan,-8.17927,26.1633,0
4,2.90053,-176.036,10.456,7,1987.78,2266.83,3668.91,1983.47,2264.62,3675.16,-27.0609,25.2534,0
21,1.65662,-367.429,8.32366,3,2043.72,nan,nan,1278.28,nan,nan,-25.732,10.3551,0
9,3.26243,-215.511,9.40723,3,1724.06,nan,nan,1075.92,nan,nan,-20.9947,25.5082,0
27,4.15903,-291.595,7.18186,1,802.65,3335.06,3546.72,804.75,3325.07,3538.06,9.58665,26.2916,0
29,4.16735,-208.153,8.59914,5,1763.02,nan,nan,1994.13,nan,nan,-11.1515,28.8826,0
27,1.82229,-309.057,9.2422,3,2032.06,nan,nan,1272.55,nan,nan,-19.5572,14.9541,0
28,2.50805,-236.403,9.82186,7,1796.82,2630.88,3822.77,1793.19,2631.83,3826.8,12.2208,21.6151,2
28,2.37626,-237.618,9.93509,1,1102.74,3227.5,3706.06,1096.46,3215.38,3694.08,8.90703,20.9303,0
14,3.52663,-205.371,9.30846,3,877.392,3187.78,3726.45,546.75,3204.76,3723.45,-2.96058,26.8017,0
9,3.596,-176.585,9.72882,3,1255.04,1825.26,2851.01,788.466,1859.59,2664.13,18.519,27.9024,0
9,5.14769,-179.46,8.07284,3,982.32,3191.51,3823.03,614.222,3229.64,3812.11,-13.1906,32.5467,2
23,4.20469,-275.654,7.40752,7,2255.32,1122.93,2889.93,2262,1120.82,2933.5,3.2053,26.9444,3
26,5.03459,-368.57,4.96361,1,1711.98,1884.51,3098.82,1714.11,1874.74,3074.37,-11.2143,26.4833,0
7,2.53381,-328.907,8.19497,3,687.348,2471.41,2920.75,432.881,2511.74,2948.83,-10.9242,18.3825,0
12,3.40535,-322.108,7.43113,3,2060.87,nan,nan,1292.57,nan,nan,-22.7477,22.5718,0
4,4.37704,-173.083,8.98028,1,1086.6,3278.72,3735.09,1091.44,3260.06,3728.07,34.0852,30.5527,0
13,7.11044,-267.693,4.53629,5,2692.45,nan,nan,3042.94,nan,nan,8.35862,34.5493,0
29,1.83443,-212.755,10.9137,1,2188.53,888.92,2669.27,2200.93,885.482,2643.72,23.8755,18.8195,0
12,2.09958,-299.497,9.13977,3,623.316,3493.79,3772.61,384.637,3481.57,3833.56,-1.69179,17.1493,0
23,5.26819,-234.556,7.00976,7,1871.55,2501.73,3774.39,1868.7,2497.06,3776.01,34.1355,31.2688,0
11,2.62638,-393.634,6.96932,3,1039.44,2930.54,3641.83,652.978,2969.36,3599.45,30.1173,16.1055,0
14,5.45947,-204.503,7.32326,3,1161.56,1920.39,2852.48,722.372,1933.78,2671.9,-18.9663,32.6347,0
13,1.35547,-269.12,10.3936,5,1936.62,nan,nan,2194.55,nan,nan,0.644983,13.1982,0
23,1.41753,-256.746,10.5557,5,1669.14,2211.42,3529.45,1885.99,2198.79,3499.44,3.068,14.2791,0
14,4.99743,-205.881,7.77867,3,1122.64,1986.65,2876.77,700.791,2009.6,2723.98,-9.75238,31.3832,3
24,1.84354,-218.182,10.8104,7,1802.72,2524.17,3733.16,1802.76,2524.46,3742.97,31.3701,18.6863,0
29,8.97264,-196.229,3.81519,7,1806.73,2734.84,3923.99,1807.19,2733.66,3926.09,31.6548,39.9137,0
9,1.94054,-193.319,11.1425,1,2202.33,nan,nan,2198.85,nan,nan,-24.2212,20.0869,0
9,7.54642,-178.473,5.59894,3,2243.81,nan,nan,1402.38,nan,nan,-4.15128,37.917,0
4,5.67877,-200.469,7.1645,1,1540.16,2634.39,3577.21,1546.37,2621.76,3570.9,18.2822,33.295,0
23,6.03968,-261.047,5.75951,7,1825.17,2602.46,3822.71,1833.02,2600.81,3834.35,9.44898,32.4042,2
14,1.1946,-175.859,12.1949,7,3193.02,nan,nan,3196.18,nan,nan,20.8973,15.6963,0
26,3.47611,-380.109,6.35847,7,2447.04,nan,nan,2445.69,nan,nan,-6.12353,20.7416,0
11,3.67225,-355.686,6.58082,3,894.12,3274.84,3818.71,555.666,3303.76,3827.05,-10.922,22.4194,2
13,3.59469,-258.203,8.33417,3,909.744,3399.35,3943.27,570.619,3421.85,3954.77,-14.5933,25.4143,1
9,3.52486,-189.025,9.58973,5,2506.83,1043.63,3265.37,2834.88,1035.89,3309.2,9.78871,27.2832,0
27,2.53057,-301.167,8.68015,1,1207.24,2361.27,3075.67,1210.54,2351.55,3051.44,17.0101,19.4385,3
24,1.73601,-173.316,11.6957,7,1896.3,2419.56,3723.35,1894.25,2416.88,3729.18,9.23165,19.5309,0
4,1.7974,-211.631,10.9704,1,1145.93,3223.33,3738.35,1143.49,3215.66,3734.62,36.2005,18.6346,0
23,2.53819,-265.285,9.29315,5,1854.74,2326.67,3770.13,2093.49,2315.87,3787.95,34.1019,20.7749,0
29,4.29999,-198.898,8.61985,1,1234.64,1947.53,2755.93,1231.93,1932.62,2710.69,-0.399588,29.5691,0
13,3.96929,-248.009,8.12286,3,1513.76,nan,nan,948.844,nan,nan,-27.4674,27.0353,0
20,2.85686,-416.356,6.34357,3,1946.3,nan,nan,1216.52,nan,nan,13.26,16.3258,0
26,4.56556,-353.241,5.70832,1,2097.78,nan,nan,2106.11,nan,nan,5.73354,25.5799,0
23,2.87346,-242.787,9.33874,7,2370.91,1035.66,2915.1,2373.85,1035.44,2956.18,4.11759,23.0627,3
23,2.32663,-249.918,9.77311,7,2258.66,1132.13,2901.07,2256.56,1131.7,2938.16,3.56064,20.257,3
4,4.92083,-203.745,7.89442,1,1127.66,3328.77,3810.49,1119.51,3311.7,3796.39,-11.8808,31.2354,2
24,7.69774,-175.323,5.49514,7,1779.67,2755.09,3917.94,1775.85,2751.16,3914.22,6.65073,38.2874,1
4,2.50501,-218.042,10.1411,1,1151.42,3176.52,3704.15,1152.9,3163.16,3697.7,-29.0674,22.2027,0
28,2.26913,-267.051,9.53477,5,1969.77,nan,nan,2225.91,nan,nan,16.0344,19.3469,0
14,4.99463,-216.419,7.60205,3,1094.36,1983.91,2849.21,687.516,1994.65,2696.88,-7.22017,31.0686,3
29,8.91828,-203.046,3.75611,7,1704.46,nan,nan,1704.36,nan,nan,18.7007,39.6391,0
9,2.00056,-200.776,10.9527,5,3055.45,nan,nan,3452.93,nan,nan,-14.1102,20.1803,0
24,2.8319,-176.491,10.5189,3,1500.88,nan,nan,938.119,nan,nan,-7.65097,24.9513,0
13,4.29014,-239.157,7.94297,5,2023.59,963.91,2815,2293.36,962.88,2762.96,4.45151,28.3395,0
14,1.83684,-186.899,11.3586,5,1955.18,1023.22,2807.72,2210.34,1021.08,2740.89,-21.7144,19.6972,0
4,6.16333,-202.441,6.62823,1,1160.77,3313.94,3825.63,1168.39,3299.18,3827.56,-3.81693,34.3802,2
23,1.42525,-279.497,10.1432,7,2340.52,925.96,2790.58,2339.82,921.482,2829.34,29.0318,13.2956,0
3,6.51159,-235.344,5.70745,1,1116.68,3490.93,3935.6,1121.74,3478.26,3941.07,2.4479,34.2163,1
4,8.22989,-212.967,4.30329,1,2190.02,nan,nan,2193.96,nan,nan,-3.06504,38.2042,0
6,6.34905,-373.413,3.52521,7,2804.39,488.54,2814.08,2809.84,486.378,2859.26,1.08112,29.7472,0
13,1.83403,-245.224,10.3502,3,1495.74,1359.12,2650.62,939.994,1375.4,2344.78,-1.37963,17.6536,0
27,2.43232,-308.466,8.6521,1,1626.73,764.95,2101.74,1630.76,759.475,2047,-14.389,18.6545,0
1,3.13494,-354.953,7.13877,1,813.12,2621.93,2965.21,812.962,2608.91,2931.25,-24.9054,20.2463,0
7,3.09414,-315.804,7.85668,5,1823.05,1655.84,3208.11,2064.4,1650.58,3170.72,32.327,21.5144,0
9,5.21933,-217.325,7.35385,3,2307.47,nan,nan,1439.7,nan,nan,8.95226,31.6444,0
3,2.84873,-241.845,9.38023,1,1056,3358.4,3781.52,1051.73,3343.81,3786.95,-21.7831,22.9865,0
7,4.32364,-336.828,6.23804,3,1809.04,729.93,2585.75,1128.83,738.288,2183.01,2.85123,25.3546,0
13,5.11423,-266.53,6.62418,5,1827.73,1760.82,3296.84,2065.49,1757.24,3282.81,29.8558,29.9073,0
12,5.28792,-329.864,5.36412,5,2267.42,nan,nan,2563.26,nan,nan,-14.1639,28.4322,0
13,2.54302,-246.956,9.60439,1,2085.66,1397.23,3036.31,2089.12,1387.18,3079.86,14.6252,21.428,3
29,2.09285,-180.15,11.2144,1,1213.67,3146.95,3738.49,1206.66,3133.95,3744.7,0.926912,21.3409,0
23,5.06178,-259.954,6.79055,7,2298.54,1068.41,2903.88,2299.28,1064.82,2901.39,30.7135,29.9622,0
28,1.99666,-235.14,10.3623,1,1210.07,3144.17,3733.39,1212.98,3130.51,3746.91,30.125,18.9885,0
11,3.03634,-378.129,6.83562,7,2617.04,nan,nan,2619.6,nan,nan,-3.37601,18.8865,0
27,5.66236,-297.01,5.53766,7,1891.7,2528.15,3819.43,1891.89,2527.08,3818.67,4.11744,30.4189,2
9,1.57813,-209.426,11.2286,3,958.284,2805.34,3527.79,598.369,2839.65,3492.1,-1.69248,17.311,0
22,3.22778,-315.273,7.72983,7,3076.31,nan,nan,3078.06,nan,nan,-0.276287,22.0946,0
9,1.88546,-205.517,10.9875,1,1928.33,nan,nan,1926.23,nan,nan,15.6754,19.3675,0
13,2.99013,-279.617,8.58611,3,941.748,3103.94,3744.76,584.503,3129.93,3722.44,21.4612,22.3343,0
14,1.21992,-212.952,11.5191,1,2260.17,nan,nan,2258.55,nan,nan,7.21743,14.5097,0
14,4.55401,-189.755,8.5128,3,936.36,3267.77,3866.64,580.209,3303.93,3863.86,29.9407,30.5984,0
7,8.71417,-301.023,2.30576,5,3187.75,nan,nan,3607.35,nan,nan,-4.34896,36.5818,0
3,2.6223,-240.553,9.63387,1,1436.22,2750.55,3599.42,1433.04,2733.19,3610.57,10.4854,22.0146,0
6,4.44368,-358.692,5.74003,3,974.736,3171.41,3822.04,608.672,3190.2,3792.81,-3.47418,25.011,2
9,7.30381,-214.386,5.24123,3,934.644,3387.5,3957.42,582.741,3409.82,3954.22,-2.16292,36.4482,1
3,4.82665,-238.913,7.39253,1,1059.9,3523.27,3916.54,1058.08,3507.96,3918.11,8.96001,29.9383,1
13,7.13698,-266.365,4.53133,3,966.012,3188.52,3828.49,602.062,3215.16,3808.1,13.8222,34.6412,2
14,3.0495,-215.25,9.63076,5,3126.7,nan,nan,3537.43,nan,nan,-14.7335,24.6744,0
3,7.86524,-253.768,3.98947,1,2183.79,1189.54,2948.66,2193.36,1182.74,3002.77,-3.24885,36.4079,0
29,1.51218,-205.424,11.364,1,1424.04,1866.54,2882.46,1428.92,1850.05,2928.06,29.621,17.0046,0
9,2.91838,-198.384,10.0547,3,1357.08,nan,nan,847.847,nan,nan,-14.8882,24.6544,0
24,1.18527,-196.901,11.8351,7,2656.98,nan,nan,2650,nan,nan,32.087,14.8492,0
12,6.68024,-315.129,4.17547,1,1560.34,2211.91,3267.8,1558.24,2199.34,3296.22,12.3922,32.2606,0
23,6.09051,-251.857,5.86323,5,2077.94,nan,nan,2351.36,nan,nan,-7.44664,32.7912,0
23,3.55581,-249.006,8.53169,1,1153.07,2892.08,3486.12,1146.52,2879.02,3502.34,39.2591,25.5639,0
13,2.55963,-234.447,9.80294,3,1027.69,2576.29,3404.99,642.009,2602.69,3330.99,8.35734,21.9245,0
28,5.374,-236.527,6.86661,7,1787.92,2730.27,3904.94,1787.63,2727.33,3902.14,38.8286,31.486,0
3,3.8729,-252.594,8.14381,1,1029.46,3228.19,3656.12,1036.22,3212.38,3673.92,9.53837,26.5684,0
14,4.74275,-201.734,8.11314,3,898.032,3275.34,3842.98,559.284,3287.99,3833.14,-4.48415,30.7954,2
12,4.05395,-334.201,6.55985,3,947.412,nan,nan,587.662,nan,nan,-1.83313,24.5431,0
1,6.21212,-351.867,4.0341,1,1065.68,3604.94,3986.49,1056.06,3590.33,3979.91,-8.46934,30.0887,1
11,2.31704,-373.122,7.63151,3,1812.67,809.31,2649.61,1134.15,808.562,2246,-23.2898,15.2279,0
4,3.61048,-207.403,9.18719,1,1084.48,3391.39,3830.7,1082.48,3372.17,3832.42,17.7642,27.0407,2
29,6.13315,-192.047,6.83626,7,1855.88,2608.55,3858.2,1854.73,2607.47,3856.26,10.7843,34.6065,2
7,3.82275,-311.926,7.17908,3,1194.11,1886.18,3002.15,748.444,1910.59,2842.94,-15.8602,24.4832,3
9,3.63082,-173.751,9.74124,3,1163.94,1965.64,3040.07,729.366,1982.79,2887.21,-13.3663,28.1075,3
26,5.19445,-381.254,4.58207,7,2116.84,2404.47,3907.66,2111.28,2398.95,3898.03,9.81324,26.524,0
14,1.93188,-175.124,11.4653,3,917.808,3199.64,3799.96,570.459,3227.32,3791.9,-8.91974,20.6179,2
9,1.40644,-211.596,11.361,3,921.18,2591.75,3334.95,577.678,2626.52,3297.25,37.4463,16.0233,0
11,1.92353,-387.435,7.73124,3,881.892,nan,nan,548.006,nan,nan,-5.74417,11.5676,0
24,3.38032,-191.338,9.69939,3,1885.6,nan,nan,1184.32,nan,nan,-37.33,26.6857,0
14,3.37247,-177.962,9.93623,3,998.376,2907.83,3637.47,625.05,2933.94,3592.9,39.8361,27.0523,0
29,2.08077,-184.094,11.1588,7,1845.16,2515.84,3768.26,1842.46,2514.74,3764.95,-10.9307,21.153,2
23,3.52822,-245.417,8.62154,7,2741.61,489.6,2785.84,2754.23,487.777,2795.23,23.8287,25.5761,0
21,4.58718,-362.531,5.52692,5,1613.46,2660.63,3845.27,1818.1,2642.66,3837.61,-2.53056,25.3374,1
28,2.14505,-241.895,10.0956,5,2074.93,1751.63,3487.25,2354.38,1743.73,3522.27,8.11761,19.5786,0
9,1.26097,-207.236,11.5799,3,1740.25,886.42,2653.22,1087.08,897.763,2281.11,-24.3093,15.07,0
9,3.4728,-170.826,9.95455,3,569.184,3510.08,3770.59,353.616,3517.64,3853.13,25.7412,27.6291,0
23,0.994145,-239.842,11.245,5,2176.18,nan,nan,2462.93,nan,nan,-6.64015,11.1475,0
23,5.78872,-261.499,6.01181,7,1775.38,2797.41,3952.43,1781.39,2796.87,3957.18,10.2813,31.7908,1
26,3.39619,-373.596,6.55203,7,3525.73,nan,nan,3523.65,nan,nan,-9.61677,20.6579,0
7,1.23174,-291.17,10.1002,3,842.304,2964.72,3561.18,525.216,2976.76,3545.4,37.8967,10.8451,0
29,2.45285,-192.223,10.6384,7,2879.21,nan,nan,2878.46,nan,nan,-7.24481,22.7731,0
23,8.47453,-267.086,3.13068,3,2165.28,nan,nan,1355.5,nan,nan,2.53458,37.1229,0
3,2.47753,-233.641,9.90055,1,1773.06,1797.7,3106.61,1772.49,1788.28,3144.83,11.8933,21.5605,0
3,6.0536,-275.85,5.49311,1,895.155,nan,nan,889.256,nan,nan,-37.0809,32.0017,0
14,4.18579,-185.673,8.96363,7,3153.66,nan,nan,3157.6,nan,nan,-8.84325,29.6003,0
11,3.86594,-352.585,6.43654,3,913.128,3254.27,3838.38,569.963,3289.64,3843.42,-4.60608,23.2493,2
11,4.11898,-397.67,5.40233,1,1222.77,1219.73,2204,1230.28,1212.01,2284.47,-1.65919,22.5499,0
14,6.55791,-180.224,6.59619,5,1735.46,1470.83,2991.04,1962.79,1460.89,2935.81,13.0406,35.8791,0
0,2.43964,-429.594,6.50089,3,2089.94,nan,nan,1306.43,nan,nan,-10.2374,13.0757,0
21,4.04848,-368.535,5.97575,5,1542.28,2849.29,3939.25,1748.76,2834.53,3944.16,1.39412,23.3423,1
6,3.80297,-388.062,5.88958,1,1381.01,2432.77,3301.02,1380.77,2421.74,3330.78,29.4473,21.7377,0
9,7.67995,-178.719,5.456,1,1069.93,3530.49,3930.34,1072.05,3517.62,3936.28,13.4509,38.1604,1
9,3.34493,-183.37,9.8722,1,1158.14,3056.69,3621.86,1159.95,3044.33,3639.83,23.9287,26.7902,0
0,3.04168,-452.704,5.52015,1,2279.9,1446.82,3231.37,2287.39,1439.53,3272.64,-3.17628,15.5829,0
6,5.94486,-389.507,3.66786,5,1600.27,nan,nan,1806.98,nan,nan,11.0122,28.2594,0
11,4.43461,-374.525,5.47771,3,848.772,3441.16,3932.64,529.744,3439.52,3934.81,-2.21436,24.4429,1
11,8.68381,-371.039,1.14807,1,2058.51,564.54,2348.44,2064.62,561.84,2426.13,31.9183,34.5368,0
12,1.9649,-297.482,9.30774,5,2320.87,1581.98,3548.28,2625.33,1573.09,3609.5,31.3064,16.4063,0
6,5.62512,-396.942,3.87036,3,1087.06,2032.02,3031.99,681.066,2060.65,2911.84,-4.78655,27.1925,3
14,3.31439,-184.364,9.88671,3,918.384,3123.46,3741.8,573.656,3155.16,3734.43,10.9339,26.646,0
9,1.67542,-202.813,11.2461,3,915.504,3284.14,3863.19,574.931,3314.14,3867.97,16.7998,18.1793,2
7,3.27741,-337.624,7.29398,3,1128.84,1887,2952.58,704.691,1916.03,2811.01,-13.0005,21.5004,3
14,1.87452,-190.329,11.2612,3,1084.67,1953.89,2970.05,676.969,1975.97,2837.86,8.45968,19.8057,3
4,2.0193,-200.935,10.931,3,929.076,2979.58,3639.35,578.409,2999.3,3608.51,-16.8184,20.2789,0
28,5.79025,-269.648,5.87144,1,2639.49,nan,nan,2639.57,nan,nan,-2.95893,31.5538,0
4,4.64984,-190.933,8.39344,3,1421.32,1562.77,2928.15,887.006,1579,2682.08,-20.8532,30.8429,0
3,8.61403,-256.793,3.16048,1,1160.93,3432.86,3925.03,1161.81,3419.57,3929.91,33.9504,37.6494,0
23,1.95757,-275.008,9.70818,1,2216.92,nan,nan,2224.84,nan,nan,-14.587,17.2724,0
12,5.28842,-331.057,5.34324,3,919.776,3397.66,3953.8,571.209,3422.21,3954.93,-4.78907,28.3962,1
29,6.10188,-203.444,6.67494,7,2357.65,1006.8,2901.7,2361.5,1007.21,2905.4,4.47852,34.2113,3
24,0.979492,-180.445,12.3235,3,1595.12,nan,nan,999.816,nan,nan,17.2085,13.666,0
27,4.75174,-310.353,6.25049,7,3464.62,nan,nan,3464.71,nan,nan,-2.95175,27.533,0
24,2.51219,-171.869,10.9271,7,2226.29,1089.11,2859.05,2225,1088.27,2857.19,26.7171,23.6724,0
21,1.77284,-384.986,7.89714,1,1932.06,nan,nan,1937.91,nan,nan,-25.0308,10.3007,0
4,1.51074,-205.041,11.3721,5,2852.15,nan,nan,3223.69,nan,nan,-13.5515,17.0084,0
12,2.96737,-316.378,7.97548,1,1902.23,678.62,2314.68,1908.58,676.935,2394.64,-8.60061,20.9408,0
9,7.04259,-205.219,5.66821,1,2598.39,558.13,2775.22,2594.96,555.578,2829.27,-17.3577,36.186,0
12,2.85918,-319.9,8.02415,5,1677.36,2358.8,3654.92,1897.84,2343.46,3646.78,12.5824,20.3218,2
24,8.29664,-204.577,4.37629,1,1608.85,1592.71,2811.25,1619.89,1586.46,2872.2,24.8409,38.553,0
9,2.5345,-214.684,10.1687,3,1916,nan,nan,1200.05,nan,nan,-13.7764,22.4496,0
24,2.88982,-217.485,9.75645,7,1874.15,2388.52,3682.75,1871.32,2383.14,3675.61,9.54362,23.9424,0
3,4.30879,-237.266,7.95599,1,1076.01,2482.34,3096.68,1084.09,2477.2,3145.23,28.9288,28.4547,0
